SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW
6/8/23,21,23299,24784,21061,1537,6538,6497,15552,0,7,-405,567,729,412,-451,-527,480,1298,952,0
6/8/23,22,22236,23719,20018,1582,6538,7446,15552,0,5,-527,536,707,405,-451,-527,459,1298,948,0
6/8/23,23,21667,23143,19451,1618,6538,8206,15552,0,5,-554,597,857,881,-451,-520,852,1298,949,0
6/8/23,24,20803,22174,18622,1653,6538,8737,15552,0,5,-474,603,869,918,-451,-415,881,466,948,0
6/8/23,25,20407,21790,18155,1672,6538,9258,15552,0,7,-441,680,781,964,-451,-422,945,-3,948,0
6/8/23,26,20092,21495,17856,1691,6538,9557,15552,0,5,-582,688,773,969,-451,-444,950,-3,945,0
6/8/23,27,19744,21045,17593,1708,6538,9598,15552,0,6,-325,686,751,1001,-451,-341,950,-3,767,0
6/8/23,28,19592,20898,17488,1724,6538,9515,15552,0,6,-357,685,748,1004,-451,-346,947,-3,750,0
6/8/23,29,19352,20615,17291,1758,6538,9247,15552,0,6,-235,411,604,752,-404,-350,326,-3,625,0
6/8/23,30,19273,20581,17237,1791,6538,8866,15552,0,7,-183,383,583,729,-433,-365,277,-3,607,0
6/8/23,31,19264,20440,17226,1809,6538,8332,15552,0,6,-85,34,127,474,-373,-295,213,-2,141,0
6/8/23,32,20151,21307,18117,1827,6538,7665,15552,0,6,137,10,84,470,-364,-284,208,-2,101,0
6/8/23,33,21163,22226,19112,1908,6538,6861,15552,0,6,77,186,117,399,-421,-134,549,-2,201,0
6/8/23,34,22242,23249,20145,1989,6538,5969,15552,0,6,172,198,121,393,-443,-55,573,-3,213,0
6/8/23,35,23595,24742,21446,2016,6538,5025,15552,0,6,275,-45,182,623,-408,-188,405,0,347,0
6/8/23,36,24441,25689,22256,2042,6538,4015,15552,0,6,361,-61,187,641,-451,-230,392,0,360,0
6/8/23,37,25016,26192,22888,2042,6538,3136,15552,0,6,493,62,151,336,-451,-159,-60,252,434,0
6/8/23,38,25666,26793,23584,2041,6538,2274,15552,0,6,558,69,152,289,-417,-109,-95,697,444,0
6/8/23,39,26172,28541,24119,2004,6538,1585,15552,0,5,708,468,466,-717,-451,-166,-530,697,681,0
6/8/23,40,26228,28912,24165,1967,6538,1003,15552,0,7,739,499,494,-939,-449,-227,-562,697,699,0
6/8/23,41,26054,28803,23942,1921,6538,504,15552,0,6,659,530,363,-933,-452,-197,-661,697,480,0
6/8/23,42,25920,28754,23796,1875,6538,149,15552,0,6,478,524,345,-932,-452,-275,-669,697,456,0
6/8/23,43,25382,28046,23308,1904,6538,8,15552,0,6,589,-2,-28,-764,-452,-168,-744,619,204,0
6/8/23,44,25148,27911,23179,1933,6538,0,15552,0,6,655,-50,-68,-745,-452,-193,-749,576,175,0
6/8/23,45,24538,27663,22609,1935,6538,0,15552,0,6,561,-297,-402,-631,-452,-73,-547,490,-217,0
6/8/23,46,23743,26966,21865,1936,6538,0,15552,0,5,516,-315,-432,-619,-452,-114,-532,489,-254,0
6/8/23,47,22183,25198,20459,1892,6538,0,15552,0,5,734,-225,-331,-613,-388,-96,-437,675,-420,0
6/8/23,48,20780,23538,19146,1847,6538,0,15552,0,5,761,-217,-322,-613,-239,52,-430,679,-432,0
6/9/23,1,19774,22238,18249,1784,6538,0,15552,0,5,729,-224,-340,-550,-87,49,-470,323,-288,0
6/9/23,2,19275,21637,17797,1721,6538,0,15557,0,5,1039,-222,-342,-544,54,0,-473,263,-276,0
6/9/23,3,18835,21097,17396,1683,6538,0,15557,0,5,1139,-40,-363,-569,13,0,-491,193,-294,0
6/9/23,4,18713,21005,17292,1644,6538,0,15557,0,74,1188,55,-364,-570,40,0,-493,176,-291,0
6/9/23,5,18378,20138,16974,1618,6538,0,15557,0,77,1226,25,-249,-444,14,0,-449,72,-41,0
6/9/23,6,17968,19690,16569,1592,6538,0,15557,0,77,1247,1,-236,-446,69,0,-446,53,-17,0
6/9/23,7,17510,19501,16090,1562,6538,0,15557,0,77,1292,13,-102,-859,164,0,-453,5,97,0
6/9/23,8,17614,19595,16155,1531,6538,0,15557,0,77,1247,226,-86,-862,163,0,-453,-3,107,0
6/9/23,9,17562,19872,16102,1545,6538,0,15557,0,77,1412,322,132,-1010,272,0,-720,-3,65,0
6/9/23,10,17381,19712,15936,1559,6538,0,15557,0,77,1456,330,150,-1015,248,0,-739,12,56,0
6/9/23,11,17813,20256,16343,1554,6538,31,15557,0,10,1557,448,59,-970,363,0,-699,249,-264,0
6/9/23,12,18391,20840,16876,1549,6538,231,15557,0,5,1558,456,53,-964,400,61,-696,307,-284,0
6/9/23,13,20064,21684,18361,1578,6538,543,15557,0,5,1434,409,271,-704,400,163,-411,656,233,0
6/9/23,14,21366,22881,19539,1607,6538,947,15557,0,6,1368,406,295,-635,375,156,-374,697,286,0
6/9/23,15,23292,23799,21204,1632,6538,1493,15557,0,7,862,451,555,362,238,24,564,697,762,0
6/9/23,16,23848,24354,21677,1657,6538,2174,15557,0,6,864,454,583,433,88,25,651,697,804,0
6/9/23,17,24661,25273,22350,1689,6538,2962,15557,0,6,692,653,828,953,-52,-54,974,697,829,0
6/9/23,18,24396,25193,22086,1720,6538,3911,15557,0,7,428,670,852,995,-203,-87,998,697,833,0
6/9/23,19,23768,24844,21462,1756,6538,4833,15557,0,7,198,951,857,913,-354,-215,958,697,939,0
6/9/23,20,23116,24374,20768,1791,6538,5796,15557,0,7,5,970,856,909,-450,-301,955,697,943,0
6/9/23,21,22122,23305,19819,1822,6538,6645,15557,0,7,-29,682,701,935,-451,-225,776,697,655,0
6/9/23,22,21478,22655,19221,1853,6538,7293,15557,0,7,-28,660,686,939,-451,-219,762,697,632,0
6/9/23,23,21065,22246,18818,1870,6538,7972,15557,0,7,-51,733,626,786,-451,-223,786,697,760,0
6/9/23,24,20546,21732,18322,1886,6538,8587,15557,0,7,9,739,620,781,-451,-228,787,697,769,0
6/9/23,25,20430,21704,18230,1913,6538,8948,15557,0,7,62,719,567,987,-451,-316,894,697,684,0
6/9/23,26,20331,21663,18163,1940,6538,9182,15557,0,7,125,718,563,1004,-451,-374,902,697,675,0
6/9/23,27,19924,21207,17801,1950,6538,9229,15557,0,7,189,814,600,959,-451,-325,557,688,605,0
6/9/23,28,19629,21005,17539,1960,6538,9171,15557,0,7,151,816,604,955,-451,-418,531,673,598,0
6/9/23,29,19280,20508,17287,1978,6538,8837,15557,0,6,383,476,680,720,-404,-318,220,673,539,0
6/9/23,30,19232,20515,17274,1996,6538,8387,15557,0,6,413,446,679,702,-440,-337,198,673,527,0
6/9/23,31,19394,20452,17483,2002,6538,7825,15557,0,6,770,515,137,622,-348,-204,265,672,135,0
6/9/23,32,19877,20807,17950,2007,6538,7156,15557,0,6,795,522,92,617,-368,-56,270,678,98,0
6/9/23,33,20750,21781,18788,2028,6538,6571,15557,0,5,708,609,446,735,-451,-75,556,678,9,0
6/9/23,34,21720,22686,19676,2048,6538,5703,15557,0,6,672,617,475,744,-452,-8,577,682,0,0
6/9/23,35,22824,23775,20741,2012,6538,4746,15557,0,6,930,428,196,659,-409,0,511,693,-36,0
6/9/23,36,23720,24782,21643,1975,6538,3840,15557,0,5,965,416,172,653,-449,-67,506,693,-41,0
6/9/23,37,24545,25620,22467,1917,6538,3087,15557,0,6,924,592,330,664,-452,-81,683,693,-36,0
6/9/23,38,25178,26217,23085,1858,6538,2323,15557,0,6,817,609,348,665,-452,-48,695,693,-33,0
6/9/23,39,25476,26530,23493,1796,6538,1579,15557,0,5,931,676,548,547,-452,-97,524,693,63,0
6/9/23,40,25695,26838,23665,1734,6538,925,15557,0,5,821,681,565,538,-452,-186,511,693,71,0
6/9/23,41,25587,26739,23537,1682,6538,480,15557,0,5,638,657,434,661,-452,-164,566,693,-31,0
6/9/23,42,25043,26318,23044,1629,6538,160,15557,0,5,586,652,419,671,-451,-280,570,693,-39,0
6/9/23,43,24813,25988,22890,1641,6538,5,15557,0,7,688,267,234,668,-452,-216,624,693,38,0
6/9/23,44,24737,25976,22828,1652,6538,0,15557,0,6,620,236,213,668,-452,-281,628,693,41,0
6/9/23,45,24031,25386,22182,1645,6538,0,15557,0,6,658,236,-45,648,-439,-178,507,693,-187,0
6/9/23,46,23034,24498,21225,1637,6538,0,15557,0,6,673,245,-59,647,-451,-251,497,693,-197,0
6/9/23,47,21844,23042,20153,1588,6538,0,15557,0,6,760,781,595,681,-388,-263,-41,693,489,0
6/9/23,48,20915,21903,19265,1538,6538,0,15557,0,6,864,827,654,684,-288,-111,-83,693,551,0
6/10/23,1,19943,20648,18381,1454,6538,0,15557,0,6,1032,411,562,421,-195,-4,54,693,580,0
6/10/23,2,19399,20080,17901,1369,6538,0,15557,0,5,1058,376,553,402,-176,0,65,693,582,0
6/10/23,3,19108,19788,17633,1323,6538,0,15557,0,5,1068,278,494,183,-175,0,367,693,551,0
6/10/23,4,18750,19543,17338,1276,6538,0,15557,0,65,980,268,487,166,-228,0,389,693,546,0
6/10/23,5,18326,19236,16949,1267,6538,0,15557,0,138,756,88,368,203,-272,0,539,693,436,0
6/10/23,6,17906,18775,16566,1258,6538,0,15557,0,138,650,70,356,205,-231,0,549,693,424,0
6/10/23,7,17530,18414,16248,1252,6538,0,15557,0,137,814,-112,276,108,-135,0,584,693,321,0
6/10/23,8,17320,18216,16022,1246,6538,0,15557,0,94,758,-127,266,103,-175,0,586,693,311,0
6/10/23,9,16968,17806,15694,1301,6538,0,15557,0,78,924,-149,93,103,-102,-9,286,693,311,0
6/10/23,10,16707,17752,15456,1355,6538,0,15557,0,135,951,-151,75,103,-157,-102,264,693,305,0
6/10/23,11,16727,17782,15446,1362,6538,45,15557,0,90,1281,-284,-38,6,-40,-21,80,693,-82,0
6/10/23,12,16782,17743,15485,1369,6538,247,15557,0,4,1287,-291,-45,0,-3,0,68,693,-118,0
6/10/23,13,17696,18496,16287,1369,6538,541,15557,0,130,976,34,178,456,-95,0,593,693,-75,0
6/10/23,14,18097,18904,16660,1368,6538,950,15557,0,136,875,66,206,544,-90,-16,632,693,-65,0
6/10/23,15,18920,19831,17390,1325,6538,1528,15557,0,57,375,631,618,811,-222,-132,547,693,348,0
6/10/23,16,19325,20223,17700,1282,6538,2289,15557,0,7,335,678,662,831,-294,-97,540,693,387,0
6/10/23,17,19920,21067,18146,1280,6538,3171,15557,0,6,213,741,963,972,-424,-217,908,693,537,0
6/10/23,18,19976,21140,18110,1277,6538,4040,15557,0,6,251,746,991,987,-388,-270,934,693,552,0
6/10/23,19,20100,21463,18164,1284,6538,4900,15557,0,7,193,861,991,1002,-445,-411,890,693,601,0
6/10/23,20,19803,21264,17837,1291,6538,5713,15557,0,7,185,870,990,1003,-452,-502,886,693,598,0
6/10/23,21,19447,20786,17513,1367,6538,6504,15557,0,6,344,718,898,1003,-452,-381,558,693,54,0
6/10/23,22,19154,20542,17252,1442,6538,7156,15557,0,6,469,695,888,1003,-452,-430,534,693,0,0
6/10/23,23,19047,20499,17181,1514,6538,7594,15557,0,6,636,420,807,1003,-389,-525,391,693,-32,0
6/10/23,24,19022,20498,17166,1585,6538,8048,15557,0,7,801,396,796,1004,-409,-527,380,693,-33,0
6/10/23,25,19027,20513,17179,1642,6538,8260,15557,0,7,918,127,591,1002,-452,-527,421,693,224,0
6/10/23,26,19084,20570,17289,1698,6538,8403,15557,0,7,1080,108,569,1002,-452,-527,424,683,247,0
6/10/23,27,18901,20389,17146,1704,6538,8306,15557,0,9,1421,414,337,746,-452,-527,115,527,240,0
6/10/23,28,18626,20277,16902,1709,6538,7864,15557,0,174,1607,439,314,685,-451,-526,92,505,239,0
6/10/23,29,18325,20315,16687,1755,6538,7180,15557,0,196,1944,387,279,112,-451,-527,-316,442,281,0
6/10/23,30,18621,20640,16927,1800,6538,6728,15557,0,196,2139,381,276,103,-451,-527,-345,437,285,0
6/10/23,31,19210,21522,17546,1819,6538,6164,15557,0,196,2510,116,302,-111,-452,-527,-526,478,226,0
6/10/23,32,19906,22246,18245,1837,6538,5595,15557,0,195,2718,94,300,-130,-451,-526,-538,493,225,0
6/10/23,33,20611,22551,18932,1834,6538,4628,15557,0,116,2612,22,61,487,-452,-527,-345,673,521,0
6/10/23,34,21387,23217,19660,1831,6538,4002,15557,0,24,2816,5,50,595,-452,-527,-327,697,547,0
6/10/23,35,22193,23677,20385,1767,6538,3309,15557,0,7,2382,472,781,648,-451,-526,324,697,556,0
6/10/23,36,23299,24783,21493,1702,6538,2630,15557,0,7,2828,511,844,652,-451,-526,376,697,559,0
6/10/23,37,23802,25288,22009,1624,6538,2072,15557,0,7,2869,807,518,316,-452,-527,529,697,688,0
6/10/23,38,24239,25725,22363,1546,6538,1570,15557,0,7,2488,832,495,262,-452,-527,539,697,701,0
6/10/23,39,24334,25818,22548,1506,6538,1043,15557,0,7,2412,969,878,146,-451,-526,10,697,782,0
6/10/23,40,23983,25497,22269,1466,6538,586,15557,0,5,2514,980,911,141,-451,-527,-31,697,791,0
6/10/23,41,23865,25347,22127,1428,6538,261,15557,0,5,2282,956,867,351,-451,-526,333,695,871,0
6/10/23,42,23572,25055,21843,1389,6538,92,15557,0,5,2302,954,865,363,-451,-527,361,693,879,0
6/10/23,43,23720,25201,22045,1384,6538,3,15557,0,4,2544,916,937,8,-451,-526,178,693,887,0
6/10/23,44,23585,25066,21924,1379,6538,0,15557,0,3,2684,913,942,0,-451,-527,164,693,888,0
6/10/23,45,23404,24884,21735,1350,6538,0,15557,0,3,2446,918,893,386,-451,-526,351,693,841,0
6/10/23,46,22764,24244,21124,1320,6538,0,15557,0,2,2421,914,889,452,-451,-527,365,693,837,0
6/10/23,47,21824,23243,20290,1287,6538,0,15557,0,3,2488,591,871,268,-451,-465,669,693,871,0
6/10/23,48,20918,22308,19566,1253,6538,0,15557,0,4,2349,562,864,248,-451,-435,691,693,869,0
6/11/23,1,20003,21356,18743,1176,6538,0,15557,0,3,2085,179,541,448,-451,-399,522,693,571,0
6/11/23,2,19554,20937,18288,1098,6538,0,15557,0,3,2193,151,510,450,-413,-467,510,693,546,0
6/11/23,3,19046,20424,17717,1041,6538,0,15557,0,4,2370,87,359,241,-360,-514,424,693,681,0
6/11/23,4,18708,20074,17338,983,6538,0,15557,0,3,2133,82,346,236,-360,-503,418,693,691,0
6/11/23,5,18537,19926,17110,928,6538,0,15557,0,3,2035,63,350,638,-360,-526,677,693,571,0
6/11/23,6,18081,19507,16667,872,6538,0,15557,0,40,1964,62,353,641,-360,-526,696,693,559,0
6/11/23,7,17536,19009,16129,824,6538,0,15557,0,86,1791,78,516,607,-360,-527,680,693,470,0
6/11/23,8,17418,18873,15983,775,6538,0,15557,0,68,1643,80,531,604,-360,-527,678,693,461,0
6/11/23,9,17081,18529,15643,755,6538,0,15557,0,62,1518,155,552,621,-360,-526,591,693,461,0
6/11/23,10,16895,18343,15468,734,6538,0,15557,0,62,1495,159,548,622,-360,-526,584,693,465,0
6/11/23,11,16782,18176,15357,707,6538,72,15557,0,9,1470,70,195,645,-360,-525,788,693,688,0
6/11/23,12,16653,17999,15204,679,6538,277,15557,0,3,1347,63,169,648,-398,-445,803,693,710,0
6/11/23,13,16993,18438,15448,659,6538,549,15557,0,3,1216,161,424,885,-452,-490,962,693,833,0
6/11/23,14,17088,18426,15503,638,6538,940,15557,0,14,1330,177,453,890,-417,-407,974,693,846,0
6/11/23,15,17485,19010,15819,582,6538,1590,15557,0,75,1066,945,860,999,-451,-499,997,693,986,0
6/11/23,16,17951,19489,16202,525,6538,2196,15557,0,75,884,1005,897,1003,-452,-511,999,693,999,0
6/11/23,17,18623,19950,16734,510,6538,2876,15557,0,6,597,1005,984,1002,-438,-383,999,693,999,0
6/11/23,18,19452,20605,17471,495,6538,3586,15557,0,6,475,1005,991,1004,-380,-267,999,693,999,0
6/11/23,19,19962,21291,17845,490,6538,4239,15557,0,6,228,1005,991,1003,-447,-376,999,693,998,0
6/11/23,20,20180,21571,18010,485,6538,4755,15557,0,6,191,1005,991,1003,-452,-433,999,693,999,0
6/11/23,21,20252,21698,18032,509,6538,5383,15557,0,5,-20,1005,991,1003,-452,-489,999,693,999,0
6/11/23,22,20129,21606,17839,533,6538,6024,15557,0,6,116,1005,991,1003,-451,-520,999,693,998,0
6/11/23,23,20260,21745,17953,561,6538,6373,15557,0,6,57,1005,991,1003,-452,-527,999,693,999,0
6/11/23,24,20393,21877,18093,588,6538,6934,15557,0,7,-1,1005,991,1003,-451,-526,999,693,998,0
6/11/23,25,20388,21867,18129,615,6538,7205,15557,0,7,-57,1005,991,1003,-446,-526,999,693,998,0
6/11/23,26,20091,21575,17862,642,6538,7499,15557,0,7,-205,1004,991,1003,-451,-526,999,693,998,0
6/11/23,27,19869,21344,17646,660,6538,7623,15557,0,7,-311,1005,991,1002,-452,-516,999,693,998,0
6/11/23,28,19926,21410,17752,677,6538,7547,15557,0,6,-269,1005,991,1004,-452,-526,999,693,999,0
6/11/23,29,20042,21526,17897,701,6538,7210,15557,0,6,-319,1005,991,1003,-452,-526,999,693,998,0
6/11/23,30,20174,21659,17991,724,6538,6479,15557,0,7,-359,1005,991,1004,-452,-526,999,693,998,0
6/11/23,31,20548,21992,18413,748,6538,5931,15557,0,5,-397,1005,991,1003,-412,-527,999,693,998,0
6/11/23,32,21145,22594,18926,771,6538,5328,15557,0,7,-414,1005,991,1003,-415,-527,999,693,998,0
6/11/23,33,21639,23124,19438,781,6538,4561,15557,0,7,-234,1004,991,1002,-451,-527,1017,693,998,0
6/11/23,34,22595,24081,20328,791,6538,3971,15557,0,7,-405,1004,991,1004,-452,-527,1019,693,998,0
6/11/23,35,23728,25212,21367,745,6538,3099,15557,0,6,-482,1004,991,1003,-452,-526,1019,693,998,0
6/11/23,36,24540,26024,22151,698,6538,2396,15557,0,5,-392,1004,991,1002,-452,-527,1019,222,998,0
6/11/23,37,25342,26826,22899,660,6538,1776,15557,0,6,-386,1004,991,933,-451,-527,927,484,998,0
6/11/23,38,25775,27258,23327,621,6538,1148,15557,0,6,-708,1004,991,927,-451,-526,920,697,998,0
6/11/23,39,25856,27332,23437,593,6538,816,15557,0,6,-604,1004,991,859,-451,-519,965,697,998,0
6/11/23,40,26105,27576,23684,565,6538,572,15557,0,6,-462,1005,991,852,-451,-514,968,697,999,0
6/11/23,41,25821,27273,23464,523,6538,298,15557,0,6,-369,1005,969,809,-420,-526,854,697,999,0
6/11/23,42,25549,27030,23207,481,6538,98,15557,0,6,-558,1005,967,805,-448,-527,846,698,998,0
6/11/23,43,25179,26581,22877,456,6538,7,15557,0,5,-774,994,945,850,-371,-526,782,697,998,0
6/11/23,44,24839,26300,22597,431,6538,0,15557,0,5,-803,994,943,852,-429,-527,778,697,999,0
6/11/23,45,24354,25837,22167,410,6538,0,15557,0,5,-892,981,943,997,-452,-526,634,697,998,0
6/11/23,46,23421,24903,21260,388,6538,0,15557,0,5,-1123,980,944,1003,-451,-526,624,697,998,0
6/11/23,47,22488,23924,20452,366,6538,0,15557,0,5,-1441,1003,987,990,-452,-479,974,697,998,0
6/11/23,48,21226,22703,19282,344,6538,0,15557,0,5,-1406,1005,991,990,-452,-520,999,697,999,0
6/12/23,1,20458,21940,18586,329,6538,0,15557,0,3,-1365,1005,991,1002,-452,-527,967,697,999,0
6/12/23,2,19811,21326,18018,313,6538,0,15562,0,36,-1363,1005,991,1002,-452,-527,964,697,999,0
6/12/23,3,19502,21030,17745,303,6538,0,15562,0,61,-1326,1005,991,972,-452,-515,997,697,999,0
6/12/23,4,19524,21026,17800,292,6538,0,15562,0,71,-1337,1005,991,969,-452,-479,999,697,999,0
6/12/23,5,19303,20843,17587,285,6538,0,15562,0,62,-1362,958,991,794,-452,-526,999,697,999,0
6/12/23,6,18950,20490,17223,277,6538,0,15562,0,62,-1525,955,985,780,-452,-526,999,697,999,0
6/12/23,7,18618,20227,16885,286,6538,0,15562,0,130,-1401,1001,608,775,-452,-527,750,697,1000,0
6/12/23,8,18547,19726,16785,295,6538,0,15562,0,134,-1547,1004,574,775,-29,-516,731,697,999,0
6/12/23,9,18412,19573,16726,293,6538,0,15562,0,134,-1798,913,670,656,-109,-418,650,697,999,0
6/12/23,10,18308,19570,16606,290,6538,1,15562,0,19,-2132,903,676,643,-260,-483,644,697,996,0
6/12/23,11,18364,19645,16644,297,6538,83,15562,0,4,-2277,817,541,179,-398,-379,578,697,756,0
6/12/23,12,19105,20180,17315,304,6538,324,15562,0,4,-2057,812,531,142,-344,-227,573,697,736,0
6/12/23,13,20943,22094,18996,310,6538,701,15562,0,4,-2233,989,758,434,-428,-219,785,697,836,0
6/12/23,14,22707,23838,20616,315,6538,1130,15562,0,4,-2293,1005,783,456,-451,-176,801,697,847,0
6/12/23,15,24627,25874,22319,313,6538,1675,15562,0,4,-2370,1005,965,794,-452,-291,829,697,932,0
6/12/23,16,25379,26705,22947,310,6538,2273,15562,0,3,-2614,1005,982,848,-452,-371,831,697,941,0
6/12/23,17,25810,27270,23259,320,6538,3077,15562,0,5,-2655,1005,991,997,-453,-502,988,697,994,0
6/12/23,18,25794,27277,23227,329,6538,3744,15562,0,4,-2614,1005,991,1004,-453,-526,999,697,999,0
6/12/23,19,25911,27396,23292,349,6538,4527,15562,0,5,-2754,1005,991,1003,-453,-527,999,697,999,0
6/12/23,20,25709,27194,23098,368,6538,5274,15562,0,5,-2764,1005,991,1004,-453,-527,1000,697,999,0
6/12/23,21,25540,27023,22925,410,6538,5980,15562,0,4,-2765,1005,991,1002,-453,-526,999,697,999,0
6/12/23,22,25517,27000,22904,451,6538,6484,15562,0,4,-2732,1005,991,1003,-453,-526,999,697,999,0
6/12/23,23,25131,26613,22501,484,6538,6931,15562,0,3,-2793,1005,991,1003,-453,-526,999,697,999,0
6/12/23,24,24974,26457,22362,516,6538,7447,15562,0,3,-2757,1005,991,1003,-453,-527,999,697,1000,0
6/12/23,25,24985,26468,22399,558,6538,7483,15562,0,3,-2736,1005,991,1004,-453,-527,1000,697,999,0
6/12/23,26,24967,26449,22391,600,6538,7487,15562,0,3,-2709,1004,991,1003,-453,-526,999,697,999,0
6/12/23,27,24607,26089,22050,648,6538,7505,15562,0,3,-2851,1004,991,1003,-453,-526,999,697,999,0
6/12/23,28,24182,25665,21666,696,6538,7478,15562,0,4,-2753,1004,991,1003,-453,-526,999,697,999,0
6/12/23,29,24509,25992,22031,730,6538,7183,15562,0,3,-2612,1005,992,1003,-453,-527,999,697,986,0
6/12/23,30,24650,26134,22181,764,6538,7111,15562,0,4,-2516,1004,991,1003,-453,-527,999,697,984,0
6/12/23,31,25147,26631,22614,772,6538,6291,15562,0,5,-2518,1004,991,1002,-453,-526,999,697,998,0
6/12/23,32,25852,27336,23337,780,6538,5969,15562,0,5,-2348,1004,992,1003,-453,-526,999,697,998,0
6/12/23,33,26576,28060,24007,813,6538,5227,15562,0,5,-2415,1002,991,1003,-453,-526,1018,697,998,0
6/12/23,34,27375,28860,24722,845,6538,4145,15562,0,5,-2517,1003,991,1004,-453,-527,1019,697,998,0
6/12/23,35,28041,29526,25380,823,6538,3423,15562,0,6,-2470,1004,978,1003,-453,-526,1019,697,998,0
6/12/23,36,28738,30223,26107,801,6538,2629,15562,0,5,-2306,1004,977,1003,-453,-527,1019,697,998,0
6/12/23,37,29077,30561,26476,781,6538,2014,15562,0,5,-2009,1004,972,1003,-453,-526,1019,697,998,0
6/12/23,38,29113,30598,26556,760,6538,1431,15562,0,5,-1921,1004,972,1003,-453,-527,1019,697,999,0
6/12/23,39,28850,30334,26390,755,6538,945,15562,0,5,-1890,1004,990,1003,-453,-526,1019,697,997,0
6/12/23,40,28518,30002,26106,750,6538,595,15562,0,4,-1867,1004,992,1003,-453,-527,1019,697,997,0
6/12/23,41,28101,29586,25696,758,6538,328,15562,0,6,-1907,1004,991,1003,-453,-526,1019,697,998,0
6/12/23,42,27593,29078,25213,766,6538,103,15562,0,6,-1912,1004,991,1003,-453,-526,1019,697,998,0
6/12/23,43,27357,28805,25070,787,6538,7,15562,0,5,-1852,1004,960,1003,-416,-527,829,697,999,0
6/12/23,44,27314,28699,25094,808,6538,0,15562,0,6,-1853,1005,957,1003,-410,-469,815,697,999,0
6/12/23,45,26436,27757,24237,796,6538,0,15562,0,6,-1857,1004,935,771,-368,-447,979,697,980,0
6/12/23,46,24986,26377,22908,783,6538,0,15562,0,5,-1925,997,924,752,-361,-525,982,721,976,0
6/12/23,47,23086,24350,21210,772,6538,0,15562,0,4,-1530,505,451,299,-295,-465,193,1092,787,0
6/12/23,48,21931,23161,20182,761,6538,0,15562,0,129,-1378,462,410,263,-287,-314,125,1133,767,0
6/13/23,1,20945,22317,19244,783,6538,0,15562,0,136,-1527,286,385,8,-425,-311,8,899,571,0
6/13/23,2,20489,21865,18818,805,6538,0,15566,0,136,-1549,273,381,0,-452,-288,0,851,554,0
6/13/23,3,20064,21566,18450,789,6538,0,15566,0,136,-1560,437,280,395,-452,-414,107,639,553,0
6/13/23,4,19937,21436,18283,772,6538,0,15566,0,136,-1670,451,275,464,-452,-411,115,584,552,0
6/13/23,5,19684,21148,18089,755,6538,0,15566,0,135,-1651,675,463,235,-452,-377,164,214,509,0
6/13/23,6,19487,20941,17876,738,6538,0,15566,0,135,-1667,687,477,217,-452,-367,168,162,504,0
6/13/23,7,19141,20939,17508,720,6538,0,15566,0,135,-1667,528,397,-475,-452,-236,32,203,505,0
6/13/23,8,18909,20815,17304,701,6538,0,15566,0,135,-1705,514,390,-580,-452,-239,23,232,504,0
6/13/23,9,18745,20716,17154,732,6538,0,15566,0,134,-1741,370,371,-751,-452,-134,23,603,504,0
6/13/23,10,18387,20400,16818,762,6538,0,15566,0,134,-1850,356,367,-770,-432,-177,21,669,505,0
6/13/23,11,18479,20654,16861,771,6538,80,15566,0,79,-1770,51,233,-677,-306,-66,-547,825,530,0
6/13/23,12,19168,21221,17509,780,6538,366,15566,0,11,-1672,18,229,-634,-285,-34,-589,871,533,0
6/13/23,13,20948,22385,19098,768,6538,788,15566,0,4,-1630,650,601,-7,-263,-177,-486,1242,599,0
6/13/23,14,22523,24096,20502,756,6538,1333,15566,0,5,-1620,694,636,0,-291,-329,-448,1298,606,0
6/13/23,15,24189,25598,21885,733,6538,1990,15566,0,5,-2110,941,834,650,-427,-477,674,1297,650,0
6/13/23,16,24876,26361,22443,710,6538,2745,15566,0,5,-2181,959,854,823,-453,-527,791,1298,659,0
6/13/23,17,25542,27027,22952,720,6538,3627,15566,0,5,-2449,1002,980,997,-453,-527,985,1298,971,0
6/13/23,18,25173,26657,22560,730,6538,4556,15566,0,5,-2483,1004,990,1003,-453,-526,999,1297,999,0
6/13/23,19,25058,26543,22395,765,6538,5493,15566,0,5,-2483,1004,991,1004,-453,-527,999,1298,998,0
6/13/23,20,24530,26015,21942,799,6538,6421,15566,0,5,-2470,1004,991,1003,-453,-527,999,1297,998,0
6/13/23,21,24023,25508,21455,875,6538,7284,15566,0,5,-2445,1004,991,1003,-453,-527,999,1298,998,0
6/13/23,22,23769,25254,21248,950,6538,7989,15566,0,5,-2389,1003,989,1002,-453,-527,999,1298,998,0
6/13/23,23,23093,24578,20590,1027,6538,8590,15566,0,6,-2393,777,834,1003,-453,-526,754,1298,998,0
6/13/23,24,22755,24241,20283,1104,6538,9075,15566,0,6,-2332,765,824,1003,-453,-527,736,1298,998,0
